년도,월,일,일계,공휴일,평균기온,일강수랑
2010,3,11,"1,738",0,2.3,0
2010,3,12,"1,432",0,5.8,0
2010,3,13,"21,816",0,2.4,0
2010,3,14,"30,929",0,7.2,7
2010,3,15,514,0,7.9,12.5
2010,3,16,"1,823",0,0.7,0
2010,3,17,"1,593",0,-0.1,1
2010,3,18,"1,647",0,0.5,0
2010,3,19,"1,977",0,4.5,0
2010,3,20,"1,999",0,6.8,0.2
2010,3,21,"12,759",0,2.7,0
2010,3,22,"1,152",0,2.1,9.9
2010,3,23,"2,145",0,5.9,0
2010,3,24,"3,743",0,8.7,0
2010,3,25,"1,891",0,5,2.5
2010,3,26,"2,709",0,2,0
2010,3,27,"9,425",0,5.4,0
2010,3,28,"31,865",0,4.1,0
2010,3,29,"4,776",0,5.8,0
2010,3,30,"5,238",0,8.3,0
2010,3,31,920,0,7.3,9.5
2010,4,1,"2,556",0,7,1
2010,4,2,"5,239",0,5.5,0
2010,4,3,"26,247",0,5,0
2010,4,4,"43,424",0,7.7,0
2010,4,5,"6,734",0,10.4,0
2010,4,6,"5,704",0,8.5,0
2010,4,7,"8,470",0,7.3,0
2010,4,8,"9,673",0,9.1,0
2010,4,9,"15,261",0,11.4,0
2010,4,10,"38,155",0,10.7,0
2010,4,11,"49,614",0,13.6,0.1
2010,4,12,"11,135",0,13.2,7
2010,4,13,"11,425",0,4.4,1
2010,4,14,"9,837",0,4,0
2010,4,15,"13,539",0,7,0
2010,4,16,"16,136",0,8,0
2010,4,17,"43,996",0,7.6,0
2010,4,18,"56,363",0,12,0
2010,4,19,"12,789",0,14.7,0.2
2010,4,20,"20,018",0,16.8,0
2010,4,21,"15,948",0,14.1,4
2010,4,22,"14,661",0,10.7,4.5
2010,4,23,"20,595",0,9.3,4
2010,4,24,"59,203",0,11.1,0
2010,4,25,"69,124",0,13.6,0
2010,4,26,"6,369",0,12.4,27
2010,4,27,"14,369",0,7.5,4.5
2010,4,28,"3,879",0,5,9.5
2010,4,29,"11,423",0,8.5,0
2010,4,30,"23,541",0,9.6,0
2010,5,1,"49,948",0,12.3,0
2010,5,2,"57,274",0,17.2,0
2010,5,3,"8,856",0,18.2,0
2010,5,4,"24,046",0,20.2,0
2010,5,5,"96,434",1,20.6,0
2010,5,6,"6,640",0,13.4,18
2010,5,7,"24,458",0,14.6,0
2010,5,8,"44,790",0,16.7,0
2010,5,9,"38,119",0,19,0
2010,5,10,"8,118",0,16.1,0.1
2010,5,11,"13,247",0,12.9,0.4
2010,5,12,"19,622",0,13.8,0
2010,5,13,"19,035",0,16,0
2010,5,14,"22,131",0,18,0
2010,5,15,"32,767",0,17,0
2010,5,16,"44,641",0,18.2,0
2010,5,17,"14,961",0,20.3,1
2010,5,18,"3,528",0,17.3,59
2010,5,19,"9,663",0,17.1,0.5
2010,5,20,"26,175",0,19.5,0
2010,5,21,"68,494",1,22.1,0
2010,5,22,"43,271",0,20.1,5.5
2010,5,23,"4,158",0,16.1,21.5
2010,5,24,"3,583",0,13.1,15.5
2010,5,25,"7,342",0,14.9,0.5
2010,5,26,"14,249",0,17.4,0.5
2010,5,27,"13,796",0,17.4,0
2010,5,28,"14,138",0,17.3,0
2010,5,29,"32,550",0,18.7,0
2010,5,30,"38,830",0,18.9,0
2010,5,31,"8,302",0,17.3,1.5
2010,6,1,"19,597",0,19.1,0
2010,6,2,"55,150",0,21,0
2010,6,3,"10,713",0,21.1,0
2010,6,4,"13,629",0,22.3,0
2010,6,5,"33,025",0,23.3,0
2010,6,6,"39,895",1,24.9,0
2010,6,7,"8,210",0,25.4,0.2
2010,6,8,"10,047",0,25.7,0
2010,6,9,"9,746",0,26,0
2010,6,10,"11,998",0,26.5,0
2010,6,11,"16,257",0,25.6,0
2010,6,12,"4,802",0,17.9,71
2010,6,13,"24,464",0,22,18
2010,6,14,"3,703",0,22.8,10.5
2010,6,15,"6,408",0,24.4,0
2010,6,16,"7,054",0,22.3,0.5
2010,6,17,"12,160",0,24,0
2010,6,18,"10,372",0,25.9,0.4
2010,6,19,"13,207",0,23,4.5
2010,6,20,"22,598",0,23,0
2010,6,21,"5,633",0,22.2,0
2010,6,22,"6,928",0,21.6,0
2010,6,23,"6,272",0,23,0
2010,6,24,"6,588",0,24.4,0
2010,6,25,"7,195",0,26.7,0
2010,6,26,"11,003",0,24.8,3.5
2010,6,27,"10,194",0,21.8,9.5
2010,6,28,"6,175",0,24.6,0
2010,6,29,"6,900",0,23.9,0
2010,6,30,"2,579",0,22.8,9.5
2010,7,1,"5,072",0,26.1,0
2010,7,2,722,0,24.9,58
2010,7,3,"7,348",0,24.1,5.5
2010,7,4,"19,012",0,26.5,0
2010,7,5,"3,734",0,26.1,0
2010,7,6,"4,052",0,26,0
2010,7,7,"4,003",0,25.6,0
2010,7,8,"3,964",0,24.7,0.1
2010,7,9,"4,635",0,24.9,0.5
2010,7,10,"22,657",0,25.6,0
2010,7,11,"13,379",0,23.8,0.5
2010,7,12,"4,497",0,25.1,0
2010,7,13,"4,298",0,26.1,1.5
2010,7,14,"3,678",0,24.8,1
2010,7,15,"4,473",0,26,0
2010,7,16,"1,644",0,23.7,57
2010,7,17,"1,022",0,23.2,89.5
2010,7,18,"18,489",0,25.9,2
2010,7,19,"4,649",0,26.7,0
2010,7,20,"4,941",0,28.2,0
2010,7,21,"4,230",0,27.8,0
2010,7,22,"4,978",0,27.1,0.5
2010,7,23,"3,384",0,24.4,4.5
2010,7,24,"17,987",0,25.6,1
2010,7,25,"20,098",0,26,0.5
2010,7,26,"6,573",0,25.4,16.5
2010,7,27,"7,020",0,26.9,0
2010,7,28,"6,721",0,27,0
2010,7,29,"7,852",0,26.8,0.5
2010,7,30,"11,199",0,27,0.1
2010,7,31,"24,174",0,27,0
2010,8,1,"21,484",0,27.5,0
2010,8,2,"15,088",0,27.3,25
2010,8,3,"16,687",0,27.6,0
2010,8,4,"10,351",0,28.1,16.5
2010,8,5,"6,962",0,29.2,0.5
2010,8,6,"5,562",0,28.3,3.5
2010,8,7,"7,957",0,26.2,83.5
2010,8,8,"15,240",0,27.3,0
2010,8,9,"5,472",0,28.6,0
2010,8,10,"3,506",0,26.5,24.5
2010,8,11,"5,014",0,28.2,2.5
2010,8,12,"5,408",0,23.7,5.5
2010,8,13,"4,420",0,26,62
2010,8,14,"6,230",0,26.9,7
2010,8,15,"17,849",1,26.6,49.5
2010,8,16,"5,594",0,24.8,0.1
2010,8,17,"7,511",0,26.3,0
2010,8,18,"5,041",0,26,19.5
2010,8,19,"5,396",0,28.5,0
2010,8,20,"4,555",0,28.6,0.5
2010,8,21,"11,497",0,28.6,0
2010,8,22,"11,051",0,28.7,0.1
2010,8,23,"1,760",0,26.4,21
2010,8,24,"2,291",0,23.7,9.5
2010,8,25,"1,121",0,21.6,50.5
2010,8,26,"2,672",0,24,10
2010,8,27,"4,969",0,25.8,92.5
2010,8,28,"7,440",0,25.5,12.5
2010,8,29,"2,024",0,23.7,99
2010,8,30,"4,253",0,25.8,1.5
2010,8,31,"3,102",0,24.9,2
2010,9,1,"2,603",0,26,14.5
2010,9,2,729,0,24,37
2010,9,3,"2,214",0,25.4,3
2010,9,4,"15,886",0,26.8,0
2010,9,5,"10,632",0,25.1,49.5
2010,9,6,"2,303",0,25.5,0
2010,9,7,"3,425",0,26.3,0
2010,9,8,"4,783",0,22.7,0
2010,9,9,"1,762",0,20.9,90.5
2010,9,10,"1,314",0,24,74.5
2010,9,11,"4,276",0,23.7,68.5
2010,9,12,"13,553",0,22.8,15.5
2010,9,13,"4,619",0,23.9,0
2010,9,14,"6,012",0,24,0
2010,9,15,"5,207",0,24.7,0
2010,9,16,"6,340",0,24.5,0
2010,9,17,"5,352",0,24.3,0
2010,9,18,"24,427",0,25.2,0
2010,9,19,"7,444",0,20.8,17.5
2010,9,20,"7,129",0,21.7,25.5
2010,9,21,"2,355",0,21.4,259.5
2010,9,22,"17,099",1,16.7,0.5
2010,9,23,"53,119",1,17,0
2010,9,24,"38,863",1,17.6,0
2010,9,25,"55,423",0,18.6,0
2010,9,26,"38,979",0,18.6,0
2010,9,27,"4,989",0,19,15.5
2010,9,28,"6,881",0,15.6,0
2010,9,29,"7,212",0,13,0
2010,9,30,"10,352",0,14.6,0
2010,10,1,"11,128",0,16,0
2010,10,2,"18,622",0,16,15
2010,10,3,"21,309",1,17,7
2010,10,4,"4,869",0,14,3
2010,10,5,"10,740",0,15,0
2010,10,6,"10,350",0,16.1,0
2010,10,7,"16,744",0,17.3,0
2010,10,8,"44,872",0,18.9,0
2010,10,9,"53,520",0,19.4,0
2010,10,10,"46,249",0,18.5,0
2010,10,11,"10,839",0,18.3,0
2010,10,12,"10,681",0,16.6,0.1
2010,10,13,"10,494",0,15.7,0
2010,10,14,"24,159",0,15.7,0.5
2010,10,15,"22,054",0,13.1,0
2010,10,16,"33,332",0,16,0
2010,10,17,"45,865",0,15.6,0
2010,10,18,"8,575",0,13.9,0
2010,10,19,"12,404",0,15.9,0
2010,10,20,"13,586",0,15.2,0
2010,10,21,"14,839",0,15.8,0
2010,10,22,"27,664",0,16.9,0
2010,10,23,"62,333",0,15.9,0
2010,10,24,"49,375",0,17.2,0
2010,10,25,"5,894",0,9.9,0
2010,10,26,"5,960",0,4,0
2010,10,27,"7,185",0,5.6,0
2010,10,28,"9,573",0,7.2,0
2010,10,29,"17,935",0,9.6,0
2010,10,30,"31,030",0,11.7,0
2010,10,31,"44,145",0,12,0
2010,11,1,"10,270",0,11.4,0
2010,11,2,"5,891",0,5,0
2010,11,3,"5,823",0,7.2,0
2010,11,4,"8,362",0,10.6,0
2010,11,5,"8,207",0,11.2,0
2010,11,6,"21,883",0,12.7,0
2010,11,7,"27,475",0,12.3,2
2010,11,8,"1,729",0,7,0.5
2010,11,9,"2,280",0,2.9,0
2010,11,10,"2,789",0,4.1,0
2010,11,11,"4,559",0,9.3,1
2010,11,12,"3,629",0,8.9,0.4
2010,11,13,"24,215",0,11.1,0
2010,11,14,"16,538",0,5.8,0
2010,11,15,"2,052",0,1.4,0
2010,11,16,"1,889",0,3.7,0
2010,11,17,"2,531",0,6.5,0
2010,11,18,"4,045",0,6.5,0
2010,11,19,"2,756",0,5.9,0
2010,11,20,"11,238",0,7.9,0
2010,11,21,"20,567",0,11,0
2010,11,22,"1,986",0,6.2,5
2010,11,23,"2,529",0,5.9,0
2010,11,24,"2,593",0,6.3,0
2010,11,25,"2,296",0,3.1,0
2010,11,26,"1,656",0,0.4,0
2010,11,27,"3,123",0,1.3,1
2010,11,28,"4,134",0,-1.3,1
2010,11,29,"1,471",0,3.2,0
2010,11,30,"1,654",0,7.3,0
2010,12,1,"1,903",0,7.2,0
2010,12,2,"1,732",0,9.5,0.3
2010,12,3,"1,143",0,0,0
2010,12,4,"4,260",0,1.7,0
2010,12,5,"7,820",0,8.2,0
2010,12,6,"1,468",0,3,0
2010,12,7,"1,031",0,-0.7,0
2010,12,8,763,0,0.4,2.5
2010,12,9,"1,211",0,-1.8,0
2010,12,10,"1,011",0,2.9,1.5
2010,12,11,"2,963",0,-3.5,0
2010,12,12,"3,103",0,-1.2,0
2010,12,13,999,0,3.7,0
2010,12,14,"1,470",0,-4,0
2010,12,15,577,0,-10.5,0
2010,12,16,"1,199",0,-7.7,0
2010,12,17,"1,069",0,-2.1,1.4
2010,12,18,"3,582",0,0.1,0
2010,12,19,"6,815",0,4.9,0.4
2010,12,20,"2,033",0,4.1,0
2010,12,21,"2,590",0,4.9,0
2010,12,22,"2,639",0,4,0
2010,12,23,"2,314",0,-1.9,0
2010,12,24,677,0,-12.3,0
2010,12,25,"2,115",1,-11.2,0
2010,12,26,"1,966",0,-9.3,0
2010,12,27,"1,296",0,-4.9,0.2
2010,12,28,"1,028",0,-2.6,6
2010,12,29,"1,434",0,-5.7,0.1
2010,12,30,"1,136",0,-6.1,3.7
2010,12,31,979,0,-8.7,0
2011,1,1,"2,841",1,-3.6,1.4
2011,1,2,"2,802",0,-6.8,0
2011,1,3,471,0,-5.9,14.2
2011,1,4,"4,210",0,-9.9,0
2011,1,5,674,0,-11.2,0
2011,1,6,587,0,-10.1,0
2011,1,7,871,0,-8,0
2011,1,8,"3,072",0,-5.1,0.4
2011,1,9,"4,853",0,-3.4,0
2011,1,10,"1,102",0,-5.2,0
2011,1,11,906,0,-10.3,0
2011,1,12,560,0,-13.2,0
2011,1,13,661,0,-9.1,0
2011,1,14,921,0,-5,0.3
2011,1,15,"4,788",0,-6.4,0
2011,1,16,"7,624",0,-4,0
2011,1,17,"1,503",0,-0.5,0
2011,1,18,"2,544",0,2.7,3
2011,1,19,868,0,5.8,7
2011,1,20,"1,529",0,-4.1,0.5
2011,1,21,"1,066",0,-7,0
2011,1,22,"4,039",0,-5.3,0
2011,1,23,"8,841",0,0.3,0
2011,1,24,"1,837",0,-3,0
2011,1,25,"1,820",0,-4.1,0
2011,1,26,783,0,-8.5,0
2011,1,27,"2,245",0,-8.9,0
2011,1,28,731,0,-7.9,0
2011,1,29,"1,598",0,-9.1,0
2011,1,30,"1,199",0,-10.1,0
2011,1,31,791,0,-6.2,0
2011,2,1,"1,444",0,-0.2,0
2011,2,2,"3,630",1,1.3,0
2011,2,3,"5,130",1,1.5,0
2011,2,4,"7,884",1,1.2,0
2011,2,5,"10,531",0,1.1,0
2011,2,6,"5,323",0,0.3,0
2011,2,7,"1,625",0,0.3,0
2011,2,8,"1,844",0,2.9,0
2011,2,9,"1,523",0,-1.2,0
2011,2,10,"2,239",0,-2.1,0
2011,2,11,"1,135",0,-2.9,0
2011,2,12,"3,136",0,-5.9,0
2011,2,13,"3,746",0,-4.8,0
2011,2,14,"1,291",0,-3.4,0
2011,2,15,"1,722",0,-1.8,0
2011,2,16,"1,764",0,-0.6,0
2011,2,17,"2,055",0,0.9,0.1
2011,2,18,"2,286",0,1.6,0
2011,2,19,"11,686",0,1.4,0
2011,2,20,"19,086",0,5.3,0
2011,2,21,"4,898",0,6.2,0
2011,2,22,"5,817",0,6.2,0
2011,2,23,"5,526",0,5.6,0
2011,2,24,"7,224",0,6.1,0
2011,2,25,"5,365",0,2,0
2011,2,26,"16,950",0,6.2,0
2011,2,27,627,0,4.2,28.5
2011,2,28,"2,306",0,2.8,0.5
2011,3,1,"6,600",1,0.5,2.3
2011,3,2,"1,570",0,-2.1,0
2011,3,3,"1,504",0,-2.1,0
2011,3,4,"1,575",0,0.1,0
2011,3,5,"10,221",0,2.1,0
2011,3,6,"25,084",0,3.4,0
2011,3,7,"1,790",0,1.6,0
2011,3,8,"1,691",0,1.6,0
2011,3,9,"9,901",0,0.2,0
2011,3,10,"2,028",0,1.4,0
2011,3,11,"3,008",0,4.6,0
2011,3,12,"36,780",0,7.8,0
2011,3,13,"43,173",0,10.7,0
2011,3,14,"1,910",0,6.7,0
2011,3,15,"1,928",0,1.5,0
2011,3,16,"1,290",0,-0.4,0
2011,3,17,"3,130",0,0.8,0
2011,3,18,"3,568",0,5.7,0
2011,3,19,"18,624",0,8.8,0
2011,3,20,"4,317",0,6.9,5
2011,3,21,"3,663",0,8,0
2011,3,22,"2,074",0,1.8,0
2011,3,23,"2,192",0,2.2,0
2011,3,24,"2,515",0,2.9,5.8
2011,3,25,"2,195",0,2.2,0
2011,3,26,"25,766",0,3.6,0
2011,3,27,"34,244",0,5.1,0
2011,3,28,"1,823",0,5.2,1.5
2011,3,29,"3,276",0,4.8,0
2011,3,30,"5,076",0,7.3,0
2011,3,31,"6,312",0,9.2,0
2011,4,1,"9,078",0,9.1,0
2011,4,2,"17,204",0,8.9,0
2011,4,3,"46,119",0,9.6,0
2011,4,4,"11,498",0,10.1,0
2011,4,5,"10,443",0,10.7,0
2011,4,6,"7,853",0,10.6,0
2011,4,7,333,0,9.6,7
2011,4,8,"6,095",0,11.4,0
2011,4,9,"50,096",0,9.9,0
2011,4,10,"35,935",0,10.8,1.5
2011,4,11,"9,104",0,10.4,0
2011,4,12,"12,400",0,10.2,0
2011,4,13,"13,926",0,11.3,0
2011,4,14,"14,276",0,12.4,0
2011,4,15,"10,067",0,12.2,0.1
2011,4,16,"59,349",0,12.1,0
2011,4,17,"67,784",0,12,0
2011,4,18,"3,169",0,6.7,2
2011,4,19,"19,647",0,10.8,0
2011,4,20,"24,202",0,11.2,0
2011,4,21,"26,664",0,13.5,0
2011,4,22,"2,412",0,8.9,19
2011,4,23,"56,941",0,9.7,0
2011,4,24,"63,143",0,9.7,0
2011,4,25,"16,661",0,11.3,0
2011,4,26,"3,695",0,10.5,2.5
2011,4,27,"15,837",0,11.4,5
2011,4,28,"25,118",0,10.4,0
2011,4,29,"27,271",0,13.2,4
2011,4,30,"1,225",0,13,69
2011,5,1,"12,546",0,12.5,0
2011,5,2,"18,194",0,14.2,0
2011,5,3,"15,422",0,15.3,0
2011,5,4,"21,955",0,15.9,0
2011,5,5,"115,002",1,17.5,0
2011,5,6,"25,841",0,15.4,0.5
2011,5,7,"25,171",0,14.5,3.5
2011,5,8,"43,202",0,17.3,0
2011,5,9,"8,676",0,17.6,4
2011,5,10,"5,034",1,16.5,6.5
2011,5,11,"3,412",0,17.2,14
2011,5,12,"14,144",0,15.7,0
2011,5,13,"24,611",0,14.6,0
2011,5,14,"54,761",0,17.2,0
2011,5,15,"45,333",0,17.2,0
2011,5,16,"15,610",0,16.4,0
2011,5,17,"19,872",0,17.5,0
2011,5,18,"16,647",0,20.5,0
2011,5,19,"15,572",0,20.7,0.4
2011,5,20,"5,245",0,17.5,15
2011,5,21,"12,142",0,14.5,2
2011,5,22,"47,039",0,17.3,0
2011,5,23,"9,087",0,19.5,0
2011,5,24,"15,713",0,21.5,0
2011,5,25,"14,813",0,22.7,0
2011,5,26,"8,584",0,20.7,0
2011,5,27,"22,782",0,20.1,0
2011,5,28,"48,738",0,22.4,0
2011,5,29,"44,564",0,24.4,0
2011,5,30,"11,203",0,22.7,0
2011,5,31,"16,139",0,18.7,7.5
2011,6,1,"3,540",0,18,21.5
2011,6,2,"13,377",0,19,0
2011,6,3,"17,621",0,19,0
2011,6,4,"36,159",0,18.7,0.5
2011,6,5,"66,688",0,20.4,0
2011,6,6,"65,788",1,20.9,0
2011,6,7,"11,375",0,20.9,0
2011,6,8,"13,557",0,22,1.5
2011,6,9,"8,396",0,19.4,0
2011,6,10,"17,176",0,21.4,0
2011,6,11,"37,413",0,24,0
2011,6,12,"31,213",0,23.4,0
2011,6,13,"9,024",0,21,0.5
2011,6,14,"13,611",0,22.8,0
2011,6,15,"10,421",0,25.2,1
2011,6,16,"10,502",0,26.5,0
2011,6,17,"14,521",0,24.9,0
2011,6,18,"25,954",0,24.5,0
2011,6,19,"27,754",0,26.6,0
2011,6,20,"5,476",0,26.6,0
2011,6,21,"7,861",0,24.1,0
2011,6,22,"3,179",0,22.7,16
2011,6,23,560,0,22,41
2011,6,24,"2,163",0,19.7,10.5
2011,6,25,"3,607",0,18.3,37
2011,6,26,"1,621",0,19.2,40
2011,6,27,"1,044",0,19.2,11.5
2011,6,28,"7,291",0,24.1,0.5
2011,6,29,"1,299",0,21,177
2011,6,30,"1,235",0,23.8,46
2011,7,1,"4,994",0,25.1,0
2011,7,2,"16,771",0,24.7,0
2011,7,3,776,0,22.6,115
2011,7,4,"3,644",0,22.5,0
2011,7,5,"4,587",0,24.3,0
2011,7,6,"5,805",0,25.6,0
2011,7,7,"1,237",0,22.9,42.5
2011,7,8,"8,547",0,22.4,13
2011,7,9,"8,206",0,23.6,15
2011,7,10,"12,341",0,24.2,6
2011,7,11,842,0,21.2,42.5
2011,7,12,768,0,22.8,51.5
2011,7,13,"1,511",0,24.3,29
2011,7,14,"1,117",0,23.6,38
2011,7,15,"1,127",0,23.4,15
2011,7,16,"3,622",0,22.8,54.5
2011,7,17,"18,364",0,25.1,1
2011,7,18,"4,840",0,28.7,0
2011,7,19,"4,146",0,28.5,0
2011,7,20,"4,056",0,27.6,0
2011,7,21,"5,328",0,27.1,0
2011,7,22,"5,748",0,24.1,1.5
2011,7,23,"17,986",0,25.4,3
2011,7,24,"12,838",0,24.8,8
2011,7,25,"5,208",0,24.9,27.5
2011,7,26,"6,064",0,24.8,171
2011,7,27,248,0,24,301.5
2011,7,28,"1,114",0,24.7,115
2011,7,29,"5,759",0,26.2,7.5
2011,7,30,"22,158",0,27.2,0
2011,7,31,"5,781",0,24.7,73
2011,8,1,"22,839",0,25.6,0.5
2011,8,2,"18,712",0,26.1,0.5
2011,8,3,"11,154",0,25.4,41.5
2011,8,4,"7,168",0,25.4,10
2011,8,5,"13,864",0,28.9,0
2011,8,6,"19,150",0,28.5,1.5
2011,8,7,"15,129",0,28.7,4.5
2011,8,8,886,0,24.7,39.5
2011,8,9,"5,176",0,26,0
2011,8,10,"7,322",0,25.8,0.3
2011,8,11,"8,234",0,26.6,0
2011,8,12,"4,846",0,25.3,19.5
2011,8,13,"6,945",0,25.3,6.5
2011,8,14,"18,178",0,25,9.5
2011,8,15,"25,996",1,24.5,0.5
2011,8,16,"4,283",0,25,16
2011,8,17,"2,434",0,23.7,4
2011,8,18,"8,943",0,25.2,0
2011,8,19,"7,341",0,24.4,0
2011,8,20,"27,548",0,23.1,0.5
2011,8,21,"33,452",0,24.4,0
2011,8,22,"7,806",0,23.5,3.5
2011,8,23,"7,932",0,24.3,0
2011,8,24,"7,404",0,24.8,0
2011,8,25,"7,533",0,25.7,0
2011,8,26,"8,438",0,26.4,0
2011,8,27,"25,448",0,27.6,0
2011,8,28,"23,154",0,27.3,0
2011,8,29,"6,059",0,26.8,0
2011,8,30,"4,055",0,27.1,8.5
2011,8,31,"9,177",0,27.9,0
2011,9,1,"3,796",0,27,0
2011,9,2,"3,980",0,26.9,0
2011,9,3,"23,244",0,25.1,0
2011,9,4,"29,738",0,23.7,0
2011,9,5,"3,970",0,23.8,0
2011,9,6,"4,687",0,23.4,0
2011,9,7,"5,302",0,22.6,0
2011,9,8,"3,786",0,22.3,0
2011,9,9,"2,267",0,19.9,2.5
2011,9,10,"18,570",0,21.5,0
2011,9,11,"8,382",1,21.2,0
2011,9,12,"33,315",1,23.3,0
2011,9,13,"43,440",1,25,0
2011,9,14,"18,206",1,24.4,0
2011,9,15,"4,993",0,25.7,0
2011,9,16,"6,662",0,25.6,0
2011,9,17,"20,666",0,25.8,0
2011,9,18,"35,575",0,21,0.5
2011,9,19,"2,684",0,16.8,0.1
2011,9,20,"8,113",0,17.7,0
2011,9,21,"7,592",0,18.1,0
2011,9,22,"9,957",0,18.1,0
2011,9,23,"14,380",0,19.5,0
2011,9,24,"48,389",0,19.6,0
2011,9,25,"50,289",0,20,0
2011,9,26,"6,219",0,21.2,0
2011,9,27,"13,163",0,21.8,0
2011,9,28,"11,012",0,19.8,0
2011,9,29,"1,858",0,16.9,22.5
2011,9,30,"16,527",0,14.8,0
2011,10,1,"33,192",0,12.7,0
2011,10,2,"66,850",0,13.3,0
2011,10,3,"64,247",1,13.8,0
2011,10,4,"10,181",0,14.9,0
2011,10,5,"8,643",0,16.4,0
2011,10,6,"14,797",0,16.5,0
2011,10,7,"22,518",0,15.4,0
2011,10,8,"38,670",0,16.2,0
2011,10,9,"40,275",0,16.6,0
2011,10,10,"9,261",0,16.9,0
2011,10,11,"14,379",0,16.5,0
2011,10,12,"16,263",0,14.7,0
2011,10,13,"18,787",0,16.6,0
2011,10,14,"13,038",0,14.4,5
2011,10,15,"10,098",0,13,20
2011,10,16,"24,657",0,14.8,0.5
2011,10,17,"8,066",0,11.2,0
2011,10,18,"11,742",0,9.4,0
2011,10,19,"13,489",0,12.8,0
2011,10,20,"18,055",0,15.5,0
2011,10,21,"24,330",0,17.3,0
2011,10,22,"41,650",0,17.1,0
2011,10,23,"48,102",0,16.5,0
2011,10,24,"6,039",0,12.3,1.5
2011,10,25,"11,077",0,7.6,0
2011,10,26,"6,122",0,9.5,0
2011,10,27,"10,592",0,12.7,0
2011,10,28,"11,401",0,14.5,0
2011,10,29,"14,473",0,12,5
2011,10,30,"54,059",0,14.8,0
2011,10,31,"15,558",0,15,0
2011,11,1,"11,148",0,16.1,0
2011,11,2,"10,565",0,16.2,0
2011,11,3,"10,413",0,16.8,0
2011,11,4,"13,919",0,18.4,1
2011,11,5,"21,982",0,19.9,0.1
2011,11,6,"7,203",0,14.6,12
2011,11,7,"4,958",0,15.1,0
2011,11,8,"7,511",0,14.9,0
2011,11,9,"5,209",0,14.5,0
2011,11,10,"6,666",0,14.1,0
2011,11,11,"6,494",0,12.5,1
2011,11,12,"30,248",0,12,0
2011,11,13,"28,933",0,11.3,0
2011,11,14,"3,427",0,6.4,0
2011,11,15,"3,326",0,7.2,0
2011,11,16,"4,412",0,10.9,0
2011,11,17,"3,625",0,13.6,0
2011,11,18,"1,542",0,14.2,6
2011,11,19,"8,809",0,10.6,0.2
2011,11,20,"7,143",0,0.4,0
2011,11,21,"1,727",0,1.6,0
2011,11,22,"2,081",0,5.6,0.1
2011,11,23,"1,528",0,2.8,4.5
2011,11,24,"1,384",0,-1.6,0
2011,11,25,"1,985",0,2.8,0
2011,11,26,"6,838",0,5.6,0
2011,11,27,"5,054",0,13.5,0
2011,11,28,"2,794",0,14.6,0.3
2011,11,29,"1,472",0,11.3,1
2011,11,30,463,0,4.7,30
2011,12,1,"2,045",0,5.8,0
2011,12,2,"1,477",0,5.5,1.5
2011,12,3,"4,723",0,5.3,3.5
2011,12,4,"7,434",0,2.5,0
2011,12,5,"1,427",0,1.5,0
2011,12,6,"1,911",0,3.9,0
2011,12,7,"1,749",0,4,0
2011,12,8,"1,194",0,0.1,0
2011,12,9,"1,237",0,-2.7,0
2011,12,10,"2,801",0,-1.7,0
2011,12,11,"4,524",0,2.8,0
2011,12,12,"1,534",0,3.5,0
2011,12,13,"2,275",0,1.5,0
2011,12,14,"1,506",0,2.4,0
2011,12,15,999,0,-3.9,0
2011,12,16,660,0,-7.1,0
2011,12,17,"2,443",0,-5.8,0
2011,12,18,"3,897",0,-2.4,0
2011,12,19,"1,210",0,-2.4,0
2011,12,20,"1,821",0,-0.3,0
2011,12,21,"1,675",0,1.9,0.7
2011,12,22,847,0,-5.5,0
2011,12,23,676,0,-5.4,0.6
2011,12,24,"2,536",0,-5.2,0.5
2011,12,25,"3,162",1,-7.1,0
2011,12,26,"1,183",0,-7.1,0
2011,12,27,"1,382",0,-4,0
2011,12,28,"1,966",0,-0.5,0.3
2011,12,29,"2,409",0,-1.7,0
2011,12,30,"2,357",0,-3,0
2011,12,31,"4,860",0,-1.9,0
2012,1,1,"5,817",1,-3,0
2012,1,2,"1,693",0,-4.8,0
2012,1,3,"1,546",0,-4.5,0.4
2012,1,4,"1,146",0,-7.4,0
2012,1,5,"1,178",0,-5.7,0
2012,1,6,"4,129",0,-2.8,0
2012,1,7,"4,537",0,-3.8,0
2012,1,8,"5,124",0,-2.5,0
2012,1,9,"1,687",0,-0.3,0
2012,1,10,"1,641",0,-2.5,0
2012,1,11,"1,234",0,-6,0
2012,1,12,"1,481",0,-4.6,0
2012,1,13,"3,013",0,-1.2,0
2012,1,14,"5,214",0,-1.5,0
2012,1,15,"6,099",0,-2.6,0
2012,1,16,"1,973",0,1,0
2012,1,17,"1,878",0,2.8,0
2012,1,18,"2,142",0,1.4,0
2012,1,19,"1,788",0,5.3,0.2
2012,1,20,"2,073",0,5.4,0.5
2012,1,21,"3,189",0,2.4,0.1
2012,1,22,"1,924",1,-7.7,0
2012,1,23,"1,878",1,-9.6,0
2012,1,24,"2,555",1,-7.3,1.6
2012,1,25,"1,106",0,-8.2,0
2012,1,26,"1,645",0,-2.9,0
2012,1,27,"1,829",0,-0.9,0
2012,1,28,"5,521",0,-1.8,0
2012,1,29,"6,051",0,-2.8,0
2012,1,30,"1,337",0,-5.6,0
2012,1,31,"1,209",0,-4.7,3.9
